key,stance_1,stance_2,llm
7aa3b079e2dda8a1,Friends and family have varied meat-eating habits,Social gatherings often include meat,support
7aa3b079e2dda8a1,Friends and family have varied meat-eating habits,I eat meat a few times a week,support
7aa3b079e2dda8a1,I am mindful of meat consumption,I eat meat a few times a week,support
7aa3b079e2dda8a1,I am mindful of meat consumption,I have health concerns about meat,support
7aa3b079e2dda8a1,I am mindful of meat consumption,Social gatherings often include meat,conflict
7aa3b079e2dda8a1,I eat meat a few times a week,I enjoy the taste of meat,support
7aa3b079e2dda8a1,I eat meat a few times a week,I have health concerns about meat,conflict
7aa3b079e2dda8a1,I enjoy the taste of meat,I have health concerns about meat,conflict
7aa3b079e2dda8a1,I am mindful of meat consumption,I enjoy the taste of meat,conflict
7aa3b079e2dda8a1,I enjoy the taste of meat,Social gatherings often include meat,support
7aa3b079e2dda8a1,I eat meat a few times a week,Social gatherings often include meat,support
b382256ca5a24f97,Eating meat is part of my routine,I eat meat several times a week,support
b382256ca5a24f97,Eating meat is part of my routine,I like the taste of meat,support
b382256ca5a24f97,Eating meat is part of my routine,Meat is filling for me,support
b382256ca5a24f97,Eating meat is part of my routine,I eat meat to get protein,support
b382256ca5a24f97,"Few appealing, filling recipes without meat",I have considered eating less meat,conflict
b382256ca5a24f97,"Few appealing, filling recipes without meat",Meat is filling for me,support
b382256ca5a24f97,"Few appealing, filling recipes without meat",I dislike meat substitutes,support
b382256ca5a24f97,"Few appealing, filling recipes without meat",I eat meat to get protein,support
b382256ca5a24f97,I dislike meat substitutes,I have considered eating less meat,conflict
b382256ca5a24f97,I eat meat several times a week,People around me eat more meat,support
b382256ca5a24f97,I have considered eating less meat,People around me eat more meat,support
b382256ca5a24f97,I eat meat to get protein,I like the taste of meat,support
b382256ca5a24f97,I like the taste of meat,Meat is filling for me,support
b382256ca5a24f97,I dislike meat substitutes,I like the taste of meat,conflict
6d94ac5f05b3776e,I avoid eating dark meat,I have reduced how much meat I eat,support
6d94ac5f05b3776e,I avoid eating dark meat,I want to reduce digestive system issues,support
6d94ac5f05b3776e,I find meat hard to give up,I have reduced how much meat I eat,conflict
6d94ac5f05b3776e,I have reduced how much meat I eat,I like the taste of meat,conflict
6d94ac5f05b3776e,I have reduced how much meat I eat,I want to reduce digestive system issues,support
6d94ac5f05b3776e,I have reduced how much meat I eat,Meat is my main source of protein,conflict
6d94ac5f05b3776e,I find meat hard to give up,I like the taste of meat,support
6d94ac5f05b3776e,I like the taste of meat,Meat is my main source of protein,support
6d94ac5f05b3776e,I like the taste of meat,My family loves eating meat,support
6d94ac5f05b3776e,I like the taste of meat,I want to reduce digestive system issues,conflict
6d94ac5f05b3776e,I want to reduce digestive system issues,Meat is my main source of protein,conflict
6d94ac5f05b3776e,I find meat hard to give up,Meat is my main source of protein,support
6d94ac5f05b3776e,I have reduced how much meat I eat,My family loves eating meat,conflict
d626dfd972cd0a7d,I eat meat regularly,I feel addicted to eating meat,support
d626dfd972cd0a7d,I eat meat regularly,I have always eaten meat,support
d626dfd972cd0a7d,I eat meat regularly,I love the taste of chicken,support
d626dfd972cd0a7d,I eat meat regularly,I like bacon on cheeseburgers,support
d626dfd972cd0a7d,I eat meat regularly,I enjoy crunchy fried chicken skin,support
d626dfd972cd0a7d,I cannot stick to eating only salads,I eat meat regularly,support
d626dfd972cd0a7d,I eat meat regularly,Meat eating is familiar to us,support
d626dfd972cd0a7d,I eat meat regularly,My family eats meat regularly,support
d626dfd972cd0a7d,I eat meat regularly,I have always eaten meat,support
d626dfd972cd0a7d,I cannot stick to eating only salads,I feel addicted to eating meat,support
d626dfd972cd0a7d,I enjoy crunchy fried chicken skin,I love the taste of chicken,support
d626dfd972cd0a7d,I feel addicted to eating meat,I have always eaten meat,support
d626dfd972cd0a7d,I have always eaten meat,Meat eating is familiar to us,support
d626dfd972cd0a7d,I have always eaten meat,My family eats meat regularly,support
d626dfd972cd0a7d,Meat eating is familiar to us,My family eats meat regularly,support
7eefc6f2e7826814,I choose meat for protein,I eat meat regularly,support
7eefc6f2e7826814,I choose meat for protein,I include meat in most meals,support
7eefc6f2e7826814,I eat meat regularly,I include meat in most meals,support
7eefc6f2e7826814,I include meat in most meals,I use other proteins sometimes,conflict
44bb0706ca255d7e,I have cut back on some meat,I have personal connections with farm animals,support
44bb0706ca255d7e,I have cut back on some meat,I live alone,support
44bb0706ca255d7e,I have cut back on some meat,I use meat substitutes at home,support
44bb0706ca255d7e,I have cut back on some meat,I visualize animals when eating meat,support
44bb0706ca255d7e,I have personal connections with farm animals,I visualize animals when eating meat,support
44bb0706ca255d7e,I have cut back on some meat,I still eat fish and sometimes chicken,support
44bb0706ca255d7e,Eating meat is a family tradition,I have cut back on some meat,conflict
44bb0706ca255d7e,I have cut back on some meat,Some family members hunt for food,conflict
44bb0706ca255d7e,Eating meat is a family tradition,I live alone,conflict
44bb0706ca255d7e,Eating meat is a family tradition,I use meat substitutes at home,conflict
44bb0706ca255d7e,I live alone,I use meat substitutes at home,support
8c30dfbb7ee2fbe8,Financial cost affects meat choices,I cook lean meat at home,support
8c30dfbb7ee2fbe8,Financial cost affects meat choices,I prefer ground sirloin,support
8c30dfbb7ee2fbe8,Financial cost affects meat choices,I avoid fatty meat at home,support
8c30dfbb7ee2fbe8,I avoid fatty meat at home,I cook lean meat at home,support
8c30dfbb7ee2fbe8,I avoid fatty meat at home,I prefer ground sirloin,support
8c30dfbb7ee2fbe8,I cook lean meat at home,I enjoy eating meat,support
8c30dfbb7ee2fbe8,I eat fast food meat occasionally,I enjoy eating meat,support
8c30dfbb7ee2fbe8,I enjoy eating meat,I prefer ground sirloin,support
8c30dfbb7ee2fbe8,I enjoy eating meat,My family barbecues frequently,support
8c30dfbb7ee2fbe8,I cook lean meat at home,I eat fast food meat occasionally,conflict
8c30dfbb7ee2fbe8,I avoid fatty meat at home,I eat fast food meat occasionally,conflict
8c30dfbb7ee2fbe8,I cook lean meat at home,I prefer ground sirloin,support
8c30dfbb7ee2fbe8,I avoid fatty meat at home,I prefer ground sirloin,support
8c30dfbb7ee2fbe8,I enjoy eating meat,My family barbecues frequently,support
721f6be7c6c2c5e8,Everyone I know eats meat,Meat eating is normal in my community,support
721f6be7c6c2c5e8,Eating meat is a habit among my friends,Everyone I know eats meat,support
721f6be7c6c2c5e8,Eating meat is a habit among my friends,Meat eating is normal in my community,support
721f6be7c6c2c5e8,I eat meat every night for dinner,Meat eating is normal in my community,support
721f6be7c6c2c5e8,Everyone I know eats meat,I eat meat every night for dinner,support
721f6be7c6c2c5e8,I eat meat every night for dinner,I occasionally eat meat for lunch,support
721f6be7c6c2c5e8,I eat meat every night for dinner,Meat tastes good,support
721f6be7c6c2c5e8,I eat meat every night for dinner,Meat is satisfying and filling,support
721f6be7c6c2c5e8,I believe meat is healthy,I need meat for protein,support
721f6be7c6c2c5e8,I believe meat is healthy,Meat eating is normal in my community,support
721f6be7c6c2c5e8,I need meat for protein,Meat is satisfying and filling,support
721f6be7c6c2c5e8,I believe meat is healthy,Meat is satisfying and filling,support
721f6be7c6c2c5e8,I was raised on a ranch,Meat eating is normal in my community,support
721f6be7c6c2c5e8,Everyone I know eats meat,I was raised on a ranch,support
721f6be7c6c2c5e8,Eating meat is a habit among my friends,I was raised on a ranch,support
721f6be7c6c2c5e8,I eat meat every night for dinner,I was raised on a ranch,support
721f6be7c6c2c5e8,Meat is satisfying and filling,Meat tastes good,support
b2db432aa5f7dbbc,Comfort food habits influence my social circle,My partner sometimes tries plant-based foods,conflict
b2db432aa5f7dbbc,Comfort food habits influence my social circle,I eat mostly plant-based food,conflict
b2db432aa5f7dbbc,Comfort food habits influence my social circle,I avoid eating red meat,conflict
b2db432aa5f7dbbc,Comfort food habits influence my social circle,I want to lower my cholesterol,conflict
b2db432aa5f7dbbc,I am concerned about animal welfare,I avoid eating red meat,support
b2db432aa5f7dbbc,I am concerned about climate change,I avoid eating red meat,support
b2db432aa5f7dbbc,I am concerned about animal welfare,I eat mostly plant-based food,support
b2db432aa5f7dbbc,I am concerned about animal welfare,I occasionally eat fish and yogurt,conflict
b2db432aa5f7dbbc,I am concerned about climate change,I eat mostly plant-based food,support
b2db432aa5f7dbbc,I am concerned about climate change,I occasionally eat fish and yogurt,conflict
b2db432aa5f7dbbc,I avoid eating red meat,I eat mostly plant-based food,support
b2db432aa5f7dbbc,I avoid eating red meat,I occasionally eat fish and yogurt,conflict
b2db432aa5f7dbbc,I eat mostly plant-based food,I occasionally eat fish and yogurt,support
b2db432aa5f7dbbc,I eat mostly plant-based food,I want to lower my cholesterol,support
b2db432aa5f7dbbc,I avoid eating red meat,I want to lower my cholesterol,support
b2db432aa5f7dbbc,I occasionally eat fish and yogurt,I want to lower my cholesterol,support
5f03a63347991312,Community members try to eat less red meat,"Friends share healthy, low-meat recipes",support
5f03a63347991312,Community members try to eat less red meat,I am concerned about my health,support
5f03a63347991312,Community members try to eat less red meat,I eat more chicken and turkey,support
5f03a63347991312,Community members try to eat less red meat,My doctor advises reducing red meat,support
5f03a63347991312,"Friends share healthy, low-meat recipes",I am concerned about my health,support
5f03a63347991312,"Friends share healthy, low-meat recipes",I eat more chicken and turkey,support
5f03a63347991312,"Friends share healthy, low-meat recipes",I stopped eating lunch meats during COVID,support
5f03a63347991312,Group outings are seen as special occasions,Restaurants promote red meat as special,support
5f03a63347991312,Group outings are seen as special occasions,I eat red meat once a week,support
5f03a63347991312,I am concerned about my health,I eat more chicken and turkey,support
5f03a63347991312,I am concerned about my health,I eat red meat once a week,support
5f03a63347991312,I am concerned about my health,I stopped eating lunch meats during COVID,support
5f03a63347991312,I am concerned about my health,I eat fish once a week,support
5f03a63347991312,I am concerned about my health,My doctor advises reducing red meat,support
5f03a63347991312,I eat fish once a week,I eat more chicken and turkey,support
5f03a63347991312,I eat more chicken and turkey,I eat red meat once a week,support
5f03a63347991312,I eat more chicken and turkey,My doctor advises reducing red meat,support
5f03a63347991312,I eat red meat once a week,Restaurants promote red meat as special,support
5f03a63347991312,I stopped eating lunch meats during COVID,My doctor advises reducing red meat,support
5f03a63347991312,I am concerned about my health,Restaurants promote red meat as special,conflict
5f03a63347991312,My doctor advises reducing red meat,Restaurants promote red meat as special,conflict
