key,stance_1,stance_2,llm
74ee6a013b1d50b3,I have never considered not eating meat,Meat eating is typical in my region,support
74ee6a013b1d50b3,I eat whatever I feel like,Meat eating is typical in my region,support
74ee6a013b1d50b3,I am motivated by cravings,Meat eating is typical in my region,support
74ee6a013b1d50b3,"I eat chicken, fish, and red meat",Meat eating is typical in my region,support
74ee6a013b1d50b3,I eat meat with most meals,People around me also eat meat,support
74ee6a013b1d50b3,I have never considered not eating meat,People around me also eat meat,support
74ee6a013b1d50b3,"I eat chicken, fish, and red meat",People around me also eat meat,support
74ee6a013b1d50b3,I eat whatever I feel like,People around me also eat meat,support
d4cec8da03bc12ab,Eating meat feels like a habit,I eat meat with most meals,support
d4cec8da03bc12ab,I am motivated by recent health concerns,I plan to eat more vegetables,support
d4cec8da03bc12ab,I am considering portion control,I am motivated by recent health concerns,support
d4cec8da03bc12ab,I am motivated by recent health concerns,I eat meat with most meals,conflict
d4cec8da03bc12ab,I am motivated by recent health concerns,I plan to eat more vegetables,support
d4cec8da03bc12ab,I eat meat with most meals,I was brought up eating meat,support
d4cec8da03bc12ab,Eating meat feels like a habit,I was brought up eating meat,support
d4cec8da03bc12ab,I believe not eating meat is deprivation,I eat meat with most meals,support
d4cec8da03bc12ab,Eating meat feels like a habit,I believe not eating meat is deprivation,support
d4cec8da03bc12ab,I believe not eating meat is deprivation,I plan to eat more vegetables,conflict
d4cec8da03bc12ab,I am considering portion control,I believe not eating meat is deprivation,conflict
d4cec8da03bc12ab,I was brought up eating meat,My family members are meat eaters,support
d4cec8da03bc12ab,Eating meat feels like a habit,My family members are meat eaters,support
d4cec8da03bc12ab,I eat meat with most meals,My friends often eat meat,support
d4cec8da03bc12ab,I was brought up eating meat,My friends often eat meat,support
d4cec8da03bc12ab,I eat meat with most meals,I plan to eat more vegetables,conflict
d4cec8da03bc12ab,I am considering portion control,I eat meat with most meals,conflict
d4cec8da03bc12ab,I believe not eating meat is deprivation,I was brought up eating meat,support
d4cec8da03bc12ab,I eat meat with most meals,I notice animals and question eating them,conflict
d4cec8da03bc12ab,I notice animals and question eating them,I was brought up eating meat,conflict
d4cec8da03bc12ab,Eating meat feels like a habit,I notice animals and question eating them,conflict
d4cec8da03bc12ab,I believe not eating meat is deprivation,I notice animals and question eating them,conflict
d4cec8da03bc12ab,I am motivated by recent health concerns,I was brought up eating meat,conflict
d4cec8da03bc12ab,I am considering portion control,I plan to eat more vegetables,support
f9ac4b8a3e8bbb4e,I am concerned about cholesterol,I try to reduce meat consumption,support
f9ac4b8a3e8bbb4e,I care about environmental impact,I try to reduce meat consumption,support
f9ac4b8a3e8bbb4e,I consider cost of meals,I try to reduce meat consumption,support
f9ac4b8a3e8bbb4e,I enjoy physical activity,I want a healthier lifestyle,support
f9ac4b8a3e8bbb4e,I eat more chicken than beef,I try to reduce meat consumption,support
f9ac4b8a3e8bbb4e,I order salads when eating out,I try to reduce meat consumption,support
f9ac4b8a3e8bbb4e,I try to reduce meat consumption,I want a healthier lifestyle,support
f9ac4b8a3e8bbb4e,I am concerned about cholesterol,I want a healthier lifestyle,support
f9ac4b8a3e8bbb4e,I care about environmental impact,I want a healthier lifestyle,support
f9ac4b8a3e8bbb4e,I consider cost of meals,I want a healthier lifestyle,support
f9ac4b8a3e8bbb4e,I order salads when eating out,I want a healthier lifestyle,support
f9ac4b8a3e8bbb4e,I am concerned about cholesterol,I eat more chicken than beef,support
f9ac4b8a3e8bbb4e,I care about environmental impact,I consider cost of meals,support
f9ac4b8a3e8bbb4e,I care about environmental impact,I eat more chicken than beef,support
f9ac4b8a3e8bbb4e,I eat more chicken than beef,I order salads when eating out,support
f9ac4b8a3e8bbb4e,I eat more chicken than beef,I want a healthier lifestyle,support
f9ac4b8a3e8bbb4e,I consider cost of meals,I order salads when eating out,support
f9ac4b8a3e8bbb4e,I want a healthier lifestyle,My family has mixed meat preferences,conflict
f9ac4b8a3e8bbb4e,I try to reduce meat consumption,My family has mixed meat preferences,conflict
f9ac4b8a3e8bbb4e,I try to reduce meat consumption,My wife prefers red meat,conflict
f9ac4b8a3e8bbb4e,My family has mixed meat preferences,My wife prefers red meat,support
a134d663306eaf79,I eat meat with some meals,I feel tired without eating meat,support
a134d663306eaf79,I eat meat with some meals,I lost weight as a vegetarian,support
a134d663306eaf79,I eat meat with some meals,I want to get enough protein,support
a134d663306eaf79,I eat meat with some meals,I wish for enjoyable non-meat protein options,conflict
a134d663306eaf79,I eat meat with some meals,It is hard to have a different diet,support
a134d663306eaf79,I eat meat with some meals,My family eats meat,support
a134d663306eaf79,I eat meat with some meals,My boyfriend enjoys eating meat,support
a134d663306eaf79,I eat meat with some meals,I live with my boyfriend,support
a134d663306eaf79,I don't like eating animals,I eat meat with some meals,conflict
a134d663306eaf79,I feel tired without eating meat,I want to get enough protein,support
a134d663306eaf79,I feel tired without eating meat,I lost weight as a vegetarian,support
a134d663306eaf79,I don't like eating animals,I feel tired without eating meat,conflict
a134d663306eaf79,I lost weight as a vegetarian,I want to get enough protein,support
a134d663306eaf79,I want to get enough protein,I wish for enjoyable non-meat protein options,support
a134d663306eaf79,I want to get enough protein,My boyfriend enjoys eating meat,support
a134d663306eaf79,I live with my boyfriend,My boyfriend enjoys eating meat,support
a134d663306eaf79,I eat meat with some meals,I live with my boyfriend,support
a134d663306eaf79,It is hard to have a different diet,My family eats meat,support
a134d663306eaf79,I don't like eating animals,I want to get enough protein,conflict
a134d663306eaf79,I don't like eating animals,I wish for enjoyable non-meat protein options,support
520db7eff8e356ca,I am aware of environmental impact,I am concerned about animal welfare,support
520db7eff8e356ca,I am aware of environmental impact,I eat meat every day,conflict
520db7eff8e356ca,I am concerned about animal welfare,I eat meat every day,conflict
520db7eff8e356ca,I am motivated by nutrition,I want to meet protein needs,support
520db7eff8e356ca,I am motivated by nutrition,I eat more meat around workouts,support
520db7eff8e356ca,I am motivated by nutrition,I eat meat every day,support
520db7eff8e356ca,I am motivated by nutrition,I sometimes substitute protein shakes for meat,support
520db7eff8e356ca,I eat meat every day,I sometimes substitute protein shakes for meat,conflict
520db7eff8e356ca,I eat more meat around workouts,I want to meet protein needs,support
520db7eff8e356ca,I eat meat every day,I want to meet protein needs,support
520db7eff8e356ca,I eat more meat around workouts,I sometimes substitute protein shakes for meat,support
520db7eff8e356ca,I sometimes substitute protein shakes for meat,I want to meet protein needs,support
520db7eff8e356ca,I eat meat every day,Meat is convenient for meal prep,support
520db7eff8e356ca,I am motivated by nutrition,Meat is convenient for meal prep,support
520db7eff8e356ca,I eat more meat around workouts,Meat is convenient for meal prep,support
520db7eff8e356ca,I want to meet protein needs,Meat is convenient for meal prep,support
520db7eff8e356ca,Friends sometimes limit meat for environmental reasons,Friends sometimes limit meat for health reasons,support
520db7eff8e356ca,Friends sometimes limit meat for environmental reasons,I am aware of environmental impact,support
520db7eff8e356ca,Friends sometimes limit meat for health reasons,I am motivated by nutrition,support
6c13354781f251c4,Eating meat is part of my diet,I eat meat almost every night,support
6c13354781f251c4,Eating meat is part of my diet,Most people I know eat meat,support
6c13354781f251c4,Eating meat is part of my diet,I am a philosophical Buddhist,conflict
6c13354781f251c4,I am a philosophical Buddhist,I eat meat almost every night,conflict
6c13354781f251c4,I eat meat almost every night,Most people I know eat meat,support
e510d4025a1f07f7,I am eating small bites of chicken,I am trying to reintroduce meat,support
e510d4025a1f07f7,I am trying to reintroduce meat,I have been vegetarian for 13 years,conflict
e510d4025a1f07f7,I am trying to reintroduce meat,I do not like meat,conflict
e510d4025a1f07f7,I am trying to reintroduce meat,I want healthy hair,support
e510d4025a1f07f7,I am trying to reintroduce meat,I want protein,support
e510d4025a1f07f7,I do not like meat,I want healthy hair,conflict
e510d4025a1f07f7,I do not like meat,I want protein,conflict
e510d4025a1f07f7,I do not like meat,I have been vegetarian for 13 years,support
e510d4025a1f07f7,I want healthy hair,I want protein,support
7d752fefddfca23e,Eating meat feels like a habit,Family eats meat in a similar way,support
7d752fefddfca23e,Eating meat feels like a habit,I eat meat with every meal,support
7d752fefddfca23e,Eating meat feels like a habit,I was raised eating meat regularly,support
7d752fefddfca23e,Eating meat feels like a habit,Tradition motivates my social circle,support
7d752fefddfca23e,Eating meat feels like a habit,Protein is what I'm used to,support
7d752fefddfca23e,Family eats meat in a similar way,I eat meat with every meal,support
7d752fefddfca23e,Family eats meat in a similar way,I was raised eating meat regularly,support
7d752fefddfca23e,Family eats meat in a similar way,Tradition motivates my social circle,support
7d752fefddfca23e,Family eats meat in a similar way,Protein is what I'm used to,support
7d752fefddfca23e,I eat meat with every meal,I was raised eating meat regularly,support
7d752fefddfca23e,I eat meat with every meal,Protein is what I'm used to,support
7d752fefddfca23e,I was raised eating meat regularly,Protein is what I'm used to,support
7d752fefddfca23e,I was raised eating meat regularly,Tradition motivates my social circle,support
7d752fefddfca23e,Protein is what I'm used to,Tradition motivates my social circle,support
7d752fefddfca23e,I eat meat with every meal,I thought briefly about animal welfare,conflict
7d752fefddfca23e,Eating meat feels like a habit,I thought briefly about animal welfare,conflict
ed14bc3f70d6cec5,I crave meat,I eat meat with every meal,support
ed14bc3f70d6cec5,I crave meat,I enjoy eating meat,support
ed14bc3f70d6cec5,I crave meat,I was raised eating meat,support
ed14bc3f70d6cec5,I eat meat with every meal,I enjoy eating meat,support
ed14bc3f70d6cec5,I eat meat with every meal,I was raised eating meat,support
ed14bc3f70d6cec5,I eat meat with every meal,Meat gives me a boost of energy,support
ed14bc3f70d6cec5,I eat meat with every meal,Meat is a source of protein,support
ed14bc3f70d6cec5,I enjoy eating meat,I was raised eating meat,support
ed14bc3f70d6cec5,I enjoy eating meat,Meat gives me a boost of energy,support
ed14bc3f70d6cec5,I enjoy eating meat,Meat is a source of protein,support
ed14bc3f70d6cec5,I was raised eating meat,Meat is a source of protein,support
